,index,name,year,unique_words_pct,indef_words_pct,word_counts_avg,adj_pct,verb_pct,adj_verb_ratio,adj_noun_ratio,unique_verbs_pct,2_grams_avg,3_grams_avg,4_grams_avg,5_grams_avg
51,51,The Floating Admiral,1931,0.0816825864906,0.0160480372673,17.9333205595,0.0747660552912,0.217539169028,0.343690084067,0.238706593369,0.0663684184652,2.25955433234,1.20592707125,1.04024674892,1.00978604491
52,52,The Hollow,1946,0.0870412951981,0.0183280218376,16.0204653167,0.0867313306338,0.229575020516,0.377790799883,0.266162992321,0.0649868151187,2.16652585579,1.18432577917,1.03491754227,1.00861273872
53,53,The Man in the Brown Suit,1924,0.0945372460497,0.0177104159948,15.2188849627,0.0864857190795,0.222402911682,0.388869545032,0.266092205059,0.0782265552461,2.12726723925,1.18500458575,1.03668142125,1.0092828872
54,54,The Mirror Crack'd from Side to Side,1962,0.0823460946918,0.0224328331324,17.1958541816,0.0816654654322,0.235252536453,0.347139574619,0.24622842576,0.057326341837,2.27579465187,1.22700919802,1.04835921498,1.01169164342
55,55,The Moving Finger,1942,0.103451729872,0.0193120580163,13.2300556586,0.08555860494,0.232316352491,0.368284901268,0.265956784358,0.0809692161766,2.01917398164,1.16286925729,1.03089760007,1.00683826199
56,56,The Murder at the Vicarage,1930,0.08096675072,0.0193873754702,17.5806686047,0.0783416489787,0.2352316895,0.333040370305,0.240419592251,0.0620495693443,2.29810950315,1.21943473585,1.04406750399,1.01063992758
57,57,The murder of Roger Ackroyd,1926,0.0860290235585,0.0182788487607,16.3320904218,0.0808592634884,0.226520125607,0.356962822936,0.241866621125,0.0698172652804,2.21498783147,1.20942634268,1.05114897702,1.02185832191
58,58,The Mysterious Affair at Styles,1920,0.0980280621919,0.0162202227049,14.1947638855,0.0855235927152,0.224372240618,0.381168332052,0.263692438583,0.0871637202152,2.03418773449,1.16757235439,1.03437761889,1.00934351783
59,59,The Mystery of the Blue Train,1928,0.0877957222697,0.0163461403779,15.9359375,0.0884212592354,0.221901330455,0.398471063937,0.262452665307,0.0703816022239,2.17439770962,1.20136306268,1.04298153343,1.01154816221
60,60,The Pale Horse,1961,0.104307419522,0.0214606707224,13.5561541649,0.0880531988076,0.230222426049,0.382470119522,0.268181394916,0.0711155378486,2.02686123246,1.16550864066,1.03171524098,1.00691098832
61,61,The rose and the yew tree,1948,0.103049453921,0.0176402012517,13.5477971737,0.0906650302984,0.234578507325,0.386501863841,0.275062831611,0.0749460466941,2.0732413179,1.18200609225,1.03514037093,1.0082749447
